0.28125224,0.6043712
0.16511524,0.48992696
0.15651467,0.69137603
0.22283714,0.6546856
0.25232387,0.36438507
0.16981338,0.40690958
0.15442823,0.38281578
0.23869282,0.3612868
0.21799093,0.59442234
0.20631437,0.48107538
0.25542465,0.6870317
0.2792202,0.4808389
0.26571348,0.28345528
0.1998098,0.28735673
0.25330248,0.39939144
0.23119536,0.25805184
0.14136267,0.39939085
0.18473907,0.2664664
0.18973346,0.30674544
0.16563049,0.27249435
0.18282734,0.63244766
0.22531408,0.248113
0.3438503,0.33744138
0.18064077,0.39526853
0.21265905,0.22261903
0.2453116,0.33787194
0.15739705,0.3120816
0.1306233,0.5317933
0.24945621,0.4864456
0.19494846,0.34478706
0.19218993,0.44671997
0.19667184,0.69000787
0.22203057,0.37463918
0.221413,0.37896362
0.21777402,0.39422527
0.18075293,0.99900186
0.2453142,0.30470085
0.34345743,0.70550007
0.21894437,0.32057127
0.2092016,0.4035603
0.23059613,0.7439547
0.22880034,0.36310712
0.21426012,0.40434992
0.28110933,0.34265906
0.15918127,0.4060631
0.21961159,0.40857476
0.27615196,0.47117645
0.37408412,0.67758197
0.15327474,0.3101994
0.34791443,0.36094782
0.19528121,0.36847994
0.26095864,0.3860108
0.19326404,0.34213302
0.123308904,0.42009827
0.18524575,0.3704856
0.32612827,1.2023523
0.21011549,0.8564288
0.24498133,0.3408237
0.2256825,0.3997684
0.20123771,0.2764548
0.2869997,0.6411144
0.15100099,0.37806034
0.21521576,0.49639097
0.20781462,0.36921892
0.29522434,0.42221498
0.1803375,0.31877333
0.24565133,0.4234672
0.19399716,0.32967645
0.21330237,0.576313
0.29452026,0.32872584
0.24291277,0.64777637
0.15443161,0.4087243
0.20651266,0.6883857
0.21436973,0.5689514
0.15309063,0.32355097
0.2465718,0.5463526
0.24446039,0.37152857
0.18360196,0.96123105
0.23308933,0.30273408
0.23723954,0.5166238
0.15514532,0.48410457
0.23202527,0.45922118
0.21513994,0.40407762
0.098853,0.51808137
0.14657961,0.37122867
0.18779533,0.55077654
0.2466295,0.4385179
0.2061217,0.43560165
0.22737755,0.18978213
0.21472885,0.61856836
0.17694093,0.33449313
0.22799039,0.6887895
0.14735883,0.3168477
0.23369521,0.2605403
0.1840899,0.3654096
0.125609,0.34957114
0.2152969,0.66526276
0.15792353,0.2783053
0.2192292,0.399357
0.36371717,0.36108872
0.12988944,0.36906004
0.24355823,0.6482405
0.17172073,0.3163805
0.22425689,0.506284
0.13922788,0.296822
0.15080789,0.39205524
0.19974914,0.31426287
0.22848253,0.5202521
0.23655939,0.47744483
0.18670446,0.6336286
0.2998843,1.10108
0.20911598,0.77951425
0.21689184,0.41996127
0.36812428,0.5175724
0.15259098,0.31075197
0.24860656,0.43180218
0.1755501,0.4566942
0.16789295,0.5168798
0.1858328,0.505254
0.2958535,0.6569635
0.16859874,0.34526497
0.15393884,0.7709732
0.22493112,0.49928117
0.16894698,0.43326136
0.20057406,0.33947608
0.29084235,0.4000065
0.17476128,0.22094038
0.1604865,0.26120037
0.15758692,0.7265292
0.20873564,0.22456105
0.20523155,0.22235699
0.3038175,0.530116
0.25752723,0.46471363
0.24470264,0.41001937
0.2141095,0.34978104
0.18932326,0.3324264
0.29646108,0.6668493
0.18685208,0.3690605
0.17813039,0.52153254
0.17401342,0.4483787
0.19826312,0.45803273
0.21771784,0.33584026
0.25026286,0.3194574
0.13491656,0.3222974
0.23087002,0.76052
0.16138886,0.41366175
0.23866728,0.4205342
0.20538391,0.48445207
0.14553548,0.46722788
0.204379,0.7274272
0.20568778,0.43471077
0.24175684,0.20474169
0.19040288,0.4894516
0.13222276,0.5250829
0.26561517,0.64660156
0.35738355,0.7347258
0.2067932,0.24154322
0.32465476,0.3967712
0.15799442,0.36224154
0.25772083,0.5108632
0.30968174,0.33920297
0.23197794,0.5339682
0.29906067,0.3795324
0.20485966,0.37409583
0.25636205,0.40761143
0.18939938,0.51113755
0.1214098,0.25473216
0.16585037,0.53817886
0.19396953,0.23817442
0.2458205,0.5364871
0.24360262,0.44507557
0.15986288,0.32107484
0.23045123,0.29995114
0.17077024,0.29892927
0.24489312,0.64552015
0.22102657,0.3338945
0.17705551,0.45117503
0.21022765,0.40404236
0.20656274,0.44406724
0.2942405,0.5283419
0.28359655,0.5581759
0.21566336,0.4486401
0.23389935,0.3911942
0.18317422,0.35020512
0.20148963,0.35239822
0.2695537,0.33681434
0.22208095,0.5669112
0.21766254,0.24085186
0.19380991,0.5907806
0.33196643,0.6948295
0.22614828,0.5046322
0.21298926,0.7478112
0.20270129,0.2264608
0.16002901,0.39787
0.18694109,0.3197155
0.20481162,0.343548
0.26444313,0.2575579
0.18084817,0.4131667
0.1693902,0.383296
0.15685111,0.80722237
0.20460884,0.3439427
0.16565551,0.25845253
0.19311486,0.6425086
0.13470007,0.36573094
0.27586365,0.44299763
0.2124678,0.6472926
0.20280652,0.41789943
0.26134354,0.51042205
0.27076438,0.50508446
0.25231895,0.32914388
0.22322404,0.6498574
0.15601853,0.3878417
0.2205651,1.0608542
0.23346516,0.44054377
0.2819889,0.5300253
0.1324302,0.34338614
0.21287929,0.35004127
0.16817392,0.30381668
0.20755832,0.32533672
0.18869415,0.57674575
0.34568825,0.5512501
0.17203023,0.29791823
0.167342,0.20649749
0.27117196,0.36237773
0.19476275,0.5849076
0.1459688,0.25660402
0.2515526,0.3813615
0.20952888,0.9531734
0.16636662,0.435967
0.30214062,1.3155301
0.21212545,0.49263188
0.26604438,0.5129787
0.18162765,0.34103253
0.23720674,0.4549733
0.18331325,0.40879872
0.19673161,0.3673907
0.18864907,0.22568934
0.23165078,0.560125
0.17629302,0.49079102
0.24888228,0.60797924
0.14714143,0.4555286
0.20590617,0.24703357
0.19393359,0.18526876
0.21034214,0.34240648
0.24669532,0.44100755
0.24244948,0.46317598
0.24157552,0.37115413
0.17734036,0.34427416
0.23709857,0.37364906
0.28793377,0.25453523
0.21410279,0.7644882
0.31627476,0.7067434
0.18542792,0.31749076
0.22758839,0.33610103
0.27642402,0.4656672
0.33705598,0.8373559
0.29063562,0.46230987
0.1967072,0.47767437
0.25716868,0.8962221
0.20035304,0.30320874
0.27309605,0.3923024
0.26443613,0.45430827
0.21949635,0.5435317
0.19454439,0.40037698
0.22936144,0.33213532
0.31037655,0.3894506
0.1325063,0.28558725
0.19116181,0.32355496
0.20043804,0.28905368
0.16110098,0.2835296
0.13374315,0.45000446
0.15588585,0.27148262
0.20675485,0.26418573
0.2193219,0.4091162
0.18176487,0.71272594
0.2469184,0.36035645
0.19781055,0.65713
0.25951445,0.539109
0.17043065,0.66075116
0.1909925,0.2937791
0.19021489,0.43367806
0.26757085,0.49689448
0.17922992,0.31236944
0.18460032,0.3583485
0.20362149,0.2708594
0.25624683,0.5278631
0.15727463,0.4315125
0.2551707,0.2618763
0.24945113,0.6281098
0.359032,0.46305683
0.20370235,0.43560576
0.17784095,0.20548171
0.17937785,0.3322601
0.14849682,0.30220792
0.35193914,0.58148587
0.20048143,0.3581854
0.26347357,0.27363986
0.21808332,0.95019436
0.17694402,0.38800448
0.26940468,0.6633804
0.27384704,0.60501796
0.18939091,0.26862478
0.15210658,0.4259135
0.22541127,0.3715842
0.29359415,0.7062292
0.12944138,0.8351305
0.1945159,0.3352649
0.25325954,0.37810853
0.2191964,0.27544487
0.21805684,0.39635047
0.18057881,0.48664448
0.24621855,0.19577698
0.14192711,0.22766228
0.28246543,0.38909268
0.23507462,0.47738606
0.17602232,0.27466345
0.1867193,0.47095746
0.30262122,0.48019883
0.15899532,0.37408197
0.21038802,0.5272645
0.25055635,0.5122847
0.22207831,0.32117826
0.22206052,0.2772357
0.18914413,0.37884387
0.29505047,0.4430879
0.31811807,0.41507763
0.19248728,0.38971958
0.19855364,0.4935026
0.20800117,0.40480587
0.16364321,0.23982212
0.31542426,0.27605766
0.33935928,0.44026056
0.254752,0.4120038
0.19800946,0.34578767
0.14763512,0.26334152
0.16490336,0.28344628
0.3110901,0.6994869
0.22105008,0.25147867
0.21846858,0.3516333
0.16641767,0.38299304
0.25115198,0.3929352
0.18901493,0.43797523
0.2519472,0.38124245
0.1672693,0.351106
0.15506852,0.40406668
0.21858351,0.26895484
0.25298977,0.6697159
0.17569254,0.36088124
0.18983233,0.38203824
0.21542749,0.27992702
0.19407153,0.3990832
0.28906405,0.5005952
0.13765487,0.36153647
0.20999667,0.586259
0.33458853,0.33959007
0.2393072,0.24415755
0.17957702,0.29114762
0.2395112,0.2877856
0.20556249,0.2637844
0.33174434,0.60426086
0.2512816,0.5294919
0.16236685,0.5420131
0.16994397,0.34929642
0.3583133,0.6543176
0.25103125,0.35678372
0.22404103,0.637194
0.22674415,0.28323305
0.21826856,0.44183388
0.24797307,0.53218144
0.1811271,0.42937702
0.2689905,0.4142554
0.23032682,0.5904187
0.16740936,0.45390213
0.21033666,0.35263056
0.2695332,0.5917877
0.27689558,0.73540366
0.18167078,0.21682729
0.16325326,0.24136007
0.18889426,0.5206659
0.19721985,0.37390104
0.2672009,0.4475083
0.15140647,0.71715826
0.100843005,0.22037481
0.13528238,0.57984716
0.15919416,0.4727947
0.16708112,0.3846406
0.2763575,0.17629334
0.2052726,0.42751518
0.18187006,0.36087874
0.1645189,0.42326033
0.26432294,0.49966362
0.15291363,0.53236085
0.22000615,0.7414992
0.1355168,0.44843248
0.14570673,0.39426655
0.17004335,0.24163246
0.2724963,0.32466328
0.2591765,0.5568232
0.24694158,0.3285451
0.28773162,0.5224728
0.22288133,0.4887633
0.22866246,0.4993898
